begin_node_id,end_node_id,Other Volume
42436484,42436481,451
42436486,42436489,1025
42436486,42436484,1110
42437605,1773076513,1943
42436481,42436484,1347
42436481,42436477,712
276318081,276318086,946
42436746,42427786,530
42436477,42436475,1723
42436475,42436477,905
42436316,42440918,4426
276318086,276318085,946
276318085,276318084,802
42436423,42435578,455
42436427,42436155,796
276318048,276318081,946
42436313,42440916,1139
482611472,476241497,4640
42436431,42436159,1359
42436427,42436423,1069
42436423,42436414,441
42436407,42436142,1759
42436407,42436411,1790
598043776,42517603,1277
42436411,42436414,1487
42436400,42436404,1322
42436414,42436149,1764
42436404,42436407,1795
42436340,42436014,1340
42860161,2757168852,5938
42436377,42436381,1357
42436390,42436393,2157
42436393,42436396,1828
42436400,42436135,2943
42436381,42436384,1845
42436414,42435578,1384
42436384,42436390,1882
1904847201,42819569,2449
42436374,42436377,746
42436384,42436126,840
2302133933,42456555,755
42436369,42436371,1975
103106482,103101556,1342
42436371,42436374,970
42436330,42436333,998
42436355,42436359,2948
42436359,42436364,2081
42436364,42436369,1459
42436371,42436109,1572
42436364,42436097,1470
42436056,42445711,1132
42827962,42879504,745
42436333,42436336,855
42827392,42896911,1622
42436353,42436355,2241
42827392,42896918,2997
42434038,1203806320,1955
598043896,42511716,882
42827952,42879498,2472
42436056,42436055,522
42435940,42442604,1312
278630368,597844756,2033
42436414,42431814,646
2292637623,593216034,2524
42436024,42445174,4825
42436021,42445171,2315
42436431,42431503,2599
42731102,42734120,1230
42436088,42442288,485
42436381,42430770,827
42436492,42428007,1525
42436404,42431812,637
42436390,42431536,422
42485646,42476732,2392
42436073,42440847,2107
42827817,42879545,3313
42436149,42436152,1103
42435578,42454742,1271
42436192,42436184,594
42436567,42424864,1853
42436374,42430761,670
42436178,42436181,357
42731099,42731102,1438
42436184,42436181,1019
42484162,42520686,1046
42435518,42456066,2093
42465881,598308332,7420
42436152,42436423,233
42436152,42436155,1419
42436146,42436411,580
42435755,42448506,737
42436055,42436333,825
42436109,42436115,2621
42911763,276203987,2932
42436142,42436146,994
42436139,42436404,625
42436146,42436149,1846
42436134,42436135,1852
42436527,42424098,1890
42436135,42436139,1427
42436115,42436119,2860
42436126,42436129,1324
42436122,42436381,908
42436129,42436134,1004
42436119,42436122,360
42436003,42439887,3291
42436115,42436374,2085
42437401,246866798,2075
42436093,42436097,1864
2408421467,483609415,1443
42436100,42436369,1185
42436100,42436109,4599
42436050,42437461,1323
42436097,42436100,2117
42436052,42437463,924
42436064,42436060,2475
42436069,42436340,2477
42436088,42436093,1608
42435997,42438836,903
42435550,42452117,679
42436073,42436017,1967
42436069,42436064,1917
42432305,42435477,1189
42434355,42437021,882
42435323,42435328,960
42435451,42440810,1528
42435746,42437211,770
42435805,42439861,677
42435850,42439891,1475
42436014,42436017,1168
597444016,597444019,4988
597444022,597444023,1647
42435522,42451766,161
42436017,42436021,2368
42436060,42434871,2199
42436017,42436069,1277
42876795,42926409,4553
42435922,42437760,832
42436155,42431505,1423
42484034,42519250,2308
370893396,42453613,1460
42435687,42445025,3081
247224999,595703283,1959
42435642,42444954,751
42435514,42450028,1443
42436336,42424610,610
42435858,42439599,1712
42435844,42439887,1477
42730749,42734926,2850
597443958,597443954,5586
42435677,42445020,1705
373268478,247221417,2712
42435910,42437124,1068
106135362,597443992,15923
42435660,42445001,1532
42435645,42444960,2322
42435654,42444985,2296
373268484,247221417,1037
42825865,42926487,2761
595407648,42430886,2192
42436037,42431617,1065
42435629,42444928,824
2034007426,42825919,1936
42435522,42448257,2259
42435610,42444916,1792
42435650,42443965,2534
42442918,106705774,5939
42435618,42443674,3159
42436050,42430519,611
42435497,42448203,1238
42435598,42444906,1861
42435509,42447126,2105
42435710,42440960,2421
42435343,42452290,1061
42435403,42448278,1780
1272562910,1272562732,17766
42435923,42433547,490
482709360,597444022,1946
42435396,42450071,2789
42435499,42446036,955
276317470,276317345,11935
42436033,42429565,1441
42435671,42439984,1678
42435675,42439990,513
42435814,42435810,1507
42435810,42435807,1507
42435807,42435805,1339
598043789,42497737,4914
42435763,42437188,531
596776413,42459041,2356
42435331,42447275,678
42926995,42935217,2242
42435766,42435770,630
42435456,42445612,386
42435477,42445498,617
42435910,42431990,321
42826027,2297358949,2463
42435770,42435775,639
103154240,103174599,5938
42435359,42447308,492
42435516,42443032,1144
42435395,42447196,2017
42435761,42435755,194
42435743,42435746,757
2302133933,42436582,4971
42534054,42534052,2315
42435705,42435707,875
42435663,42437368,1420
42435596,42439823,1182
42435599,42439830,1809
42428447,1918039880,2595
42435603,42439280,1588
42435633,42438547,1422
276317345,276317215,2941
42435644,42437654,1785
596776594,42456162,2272
42435663,42437363,1075
42435714,42435716,3000
42435707,42435710,1191
42435802,42432926,745
42484237,42504209,1479
42435635,42435420,1683
2408421138,483605937,5009
42435624,42437890,3080
42435702,42435705,979
42436014,42426089,950
42458017,589100267,873
42435624,42437909,2162
42458017,589100164,4098
2494254854,1258945651,4760
42435675,42435677,1078
42435684,42435687,1101
42435687,42435702,979
42435578,42439078,588
42435677,42435680,2488
42435743,42433756,675
42435770,42432897,630
42434974,42455915,3819
42435645,42435646,1994
42435660,42435663,869
42435668,42435671,1625
42435663,42435668,1473
42435646,42435650,1981
42435657,42435660,1025
42435654,42435657,1146
42435629,42435632,1833
370893396,42442791,2577
42435644,42435645,2397
42435642,42435644,2448
42435635,42435636,2639
42435398,42443085,4570
42435636,42435642,2600
42435328,42435323,2876
42435472,42435477,410
42449683,561042193,1397
42435650,42433620,997
42435599,42435603,1236
42435359,42443426,1810
598043789,42491540,5112
42435755,42431207,594
42435746,42431207,1250
42436340,246885162,2313
42435632,42434810,1664
42440271,673008453,531
42435596,42435598,1028
371196888,371198785,13487
42435598,42435599,1223
42828372,42842324,294
42826823,42890454,2315
42440277,673008453,442
42449683,561042194,647
596776578,42452330,2397
42879568,42827849,2707
42435775,42429741,897
42435359,42442569,1617
42435671,42432700,963
42435680,42432589,2019
42435710,42431556,954
42435550,42435553,2532
596776349,42459180,2423
42435618,42434271,1413
42435319,42443366,1656
593984752,427842140,13930
42435310,42443353,3491
42439878,2141026551,3291
486872598,592627491,1062
42435514,42435516,1431
42439861,2141026501,1422
42435295,42443344,2460
42483640,42517597,1803
42439868,2141026493,3951
42439860,2141026538,4506
42435544,42435550,828
42864879,276065579,1975
42435266,42443329,1611
42439858,2141026510,1543
42439858,2141026538,1921
42431611,272195271,1694
42431602,272195271,594
42439851,2141026504,3310
42439851,2141026498,3426
2408448905,2408448893,2959
42435716,42428332,2849
42435231,42443821,3066
596776325,42458112,2504
42435237,42443824,5253
42877856,42877859,1718
42435497,42435499,808
42877859,42877856,1189
42435707,42428315,2406
42435211,42443817,655
42877851,42877849,1010
42877849,42877851,1718
42877845,42877842,943
42435234,42443092,5550
42435477,42435485,2619
42435331,42435333,1690
42435372,42435367,1994
42743020,2408448905,2959
42454433,593921875,1194
42435456,42435470,1171
42730077,42739739,1082
42435354,42438928,1941
42435680,42428305,745
42435684,42428308,465
42435451,42435456,1871
42435538,42432089,661
42483475,42519223,1041
42435448,42435451,1251
42435387,42437201,1061
42435434,42435435,1478
42519271,598202925,742
42435435,42435448,1251
42435472,42432302,2166
42483455,42519207,413
42434959,42449932,1160
42435422,42435636,1764
42433644,427842145,4481
596776497,42449833,2991
42451332,589298584,819
42435422,42435420,2715
596776546,42447196,1327
42465660,598291052,3473
42876795,42908517,1496
42435603,42429662,1135
42435633,42427812,1209
42465649,598291100,1454
42435264,42439454,2476
42825957,42908847,2315
42435343,42435341,1257
1399181886,1544809891,1608
596776442,42449833,1208
42435470,42432282,869
42435624,42427427,3013
42435367,42435364,998
42435367,42435372,2833
42435470,42432174,419
42435448,42432244,976
42435362,42435360,761
42435364,42435362,998
42435230,42439489,1257
482620176,2802726399,2224
42435354,42435380,2706
42435610,42427381,3064
42435333,42435331,1399
42435337,42435336,1908
42484037,42498630,1038
42435198,42439783,2261
42435341,42435343,1061
42435272,42437384,2946
42435207,42439485,2823
596776497,42447199,702
42435333,42435335,1689
276036211,593301234,2372
42435336,42435337,1449
42435336,42435335,1405
596776120,42458766,1028
42435335,42435336,1688
42435335,42435333,1403
42434117,42444452,1802
42435265,42424427,1007
42434855,42445700,1635
42435265,42435266,2339
42435295,42435301,1430
42435316,42435317,2114
42435319,42435323,1803
42435323,42435319,2158
596776177,42456578,1002
42435317,42435316,1888
42435319,42435317,1389
42435317,42435319,2492
42435301,42435295,1514
598043787,42481908,6165
588546798,588546797,1400
42484039,42497646,1342
588455744,42439813,1392
42827956,42846206,1974
596776156,42456578,1426
42435266,42435265,1018
42435534,42427340,392
42534052,42519216,2315
42435295,42435283,755
42434948,42445908,417
42434954,42445374,2843
42435518,42428032,1247
42435283,42435295,2482
42435266,42435269,1995
42435310,42434156,487
42434951,42445369,2059
42435312,42434156,472
42435269,42435266,2904
42435272,42435269,1423
42435269,42435272,2500
588455700,42437773,750
42435237,42435234,2531
42435257,42435253,1355
42435261,42435257,1618
42435264,42435261,802
42435261,42435264,2995
42435257,42435261,1919
42435420,42430288,1481
42435341,42432736,1469
42445769,246580982,7617
42435253,42435250,1166
42435308,42433564,1646
42435253,42435257,2200
42435240,42435237,1304
42435250,42435253,3032
42483496,42512479,1709
42435316,42431447,1889
42434965,42442914,2638
42483514,42511349,1718
370892861,42446398,2212
42435234,42435231,4042
42827975,42842554,2272
42435231,42435230,1000
42435360,42431186,818
42435283,42432556,2939
42827849,42846181,2707
588455859,42433324,633
42484180,42489991,2717
596776173,42452812,1300
596776177,42452812,3063
42435380,42429712,2706
596776413,42436619,749
596776177,42447149,694
42877845,42866629,1718
588455744,42435434,364
596776103,42454192,1178
2889974131,60924009,1266
42435420,42427805,1292
596776260,42449005,558
597688920,597688919,5938
370924689,595105496,1998
1904847201,277136465,2613
42435434,42425955,530
596776127,42452954,1134
596776017,42455694,4384
42877849,42866629,1112
42467417,598227894,1406
596776009,42455694,3043
42434946,42437644,2645
598043899,42471764,1087
42877859,42865829,1718
42535541,42467848,2138
596776083,42452954,1378
42444223,370880758,2310
42879385,42818430,1229
596776260,42447166,689
596776442,42439489,353
596776166,42449005,1490
42434434,42455751,953
42424850,247224533,1826
596775946,42455113,1344
596776260,42446086,1894
42434389,42456110,4852
596776156,42444814,590
42434965,42434962,355
622232007,622232010,3311
596776546,42435392,2677
42435331,42425570,1634
596776201,42446138,374
596776120,42448216,1402
596776127,42448216,1025
596776201,42445817,3051
42876827,42893083,1716
42435310,42424851,1411
622232002,622232007,3311
42435328,42424439,1655
42434969,42434965,5227
42434974,42434969,548
42926489,42926487,1678
595352927,761323191,1266
42435301,42424225,1031
42434962,42434965,2946
42434807,42439842,1246
42434910,42436630,3212
42434905,42436610,2486
42434962,42434959,1069
42434959,42434954,2088
42434821,42438674,4649
42434951,42434948,931
42434954,42434951,825
42434898,42436624,1860
1123921544,42471265,1228
42434948,42434946,378
42434827,42438684,10523
42876809,42876811,1977
596776156,42436541,1194
42484030,42483527,1618
42434832,42436971,8662
596776442,42435222,2272
42876779,42892933,1672
42435264,42424427,1985
2541754762,627905367,1857
596776103,42445738,2337
293802328,103879821,13549
42435337,42421728,1235
42434905,42434904,1297
42433404,371209940,18125
42434910,42434912,4630
596776078,42446461,955
596776089,42446021,613
42434871,42436056,1019
42484186,42480120,1438
596776349,42436644,1112
596776032,42447230,662
42876760,42892924,2686
42434237,42455412,984
42434898,42434895,859
596776041,42447084,969
42435312,42421993,480
42434895,42434894,1228
596776041,42446461,1419
42484037,42484034,2076
42484039,42484037,1486
42435308,42421800,752
42434385,42450066,2789
596776032,42447060,695
42484034,42484030,1618
42434821,42430600,2260
42533191,42530006,2543
42832489,277046643,1713
278634251,1369956650,3923
42484011,42484039,379
596775951,42448338,827
42825882,42895303,2887
42825882,42895308,4630
42434810,42435633,1151
595801192,42779675,3235
596776009,42445230,5015
596775919,42448338,1660
42434807,42434810,3235
596775941,42447007,2830
596775946,42447009,3200
42832467,277046475,1073
42434837,42430126,570
1773060099,1773066054,702
42434912,42430485,4036
42434384,42447187,691
42832453,277046311,1230
42434895,42430479,1067
596775919,42446998,882
42424427,247227450,1450
596776260,42434168,1439
596775870,42446991,333
596776127,42439399,1190
596775882,42446987,537
42434259,42448655,1973
42876570,42892917,1438
42434361,42445587,2359
42876811,42876815,1977
42434233,42444833,1710
596776103,42436541,1922
42876225,42901588,1479
598202924,449617997,10262
42434172,42450044,2108
596776083,42438498,541
471243699,595800962,3973
42434386,42443077,850
42533186,42525919,2100
276035449,42800084,5196
42827856,42827860,1438
42434800,42429874,1186
592405093,588455700,2027
42434131,42450089,1313
42827853,42827856,1438
598043797,479715943,9438
42434196,1773121034,1346
42434904,42425127,1062
596776078,42436917,1029
596776173,42434168,823
42434148,42449023,1765
42434340,42442635,2514
42434145,42449021,1844
42434140,42449017,1684
596776017,42437428,3090
42434087,42449954,925
42434800,42428220,1569
42877842,42849669,1112
42434279,42443674,1391
42826064,42881454,6130
371247627,42437693,2339
42434270,42439836,1246
42434169,42444495,2120
42434439,42437371,4053
42434352,42440721,746
596775914,42440456,665
42434352,42440729,752
42434346,42440313,1948
42434166,42446086,2455
42449515,1934650086,16595
42434314,42440065,749
596775985,42436514,930
42434439,42437368,546
596775870,42440456,758
42434197,42443799,474
42434122,42446177,604
42898891,597414711,8386
42434074,42445924,1654
42876821,42876827,1977
596775870,42438886,813
42434165,42444485,869
596775882,42438886,1552
42434360,42437529,1505
42434201,42442851,1452
42434413,42436192,494
42434158,42443353,679
596775919,42436703,628
42434175,42443052,2125
42434129,42444457,1082
596775914,42436703,1628
42434357,42437283,881
42484219,42464419,1479
42431661,42455675,2029
276315001,276314947,5071
42433298,42456303,748
42433578,42454423,835
42434355,42434357,847
596776017,42431678,2071
42876782,42876788,914
42434251,42440056,779
42434434,42434439,244
597269956,42849624,1655
595703383,1071832232,2814
42876788,42876791,914
42484194,42464273,1975
42434161,42441564,1532
42483551,42483535,1467
42483561,42483410,217
42483554,42483551,999
42876764,42876760,2229
